airline,airline_sentiment,airline_sentiment_confidence,negativereason,tweet_created,clean_text,tweet_year,tweet_month,tweet_day,sentiment_label,char_count,word_count,avg_word_length
US Airways,negative,1.0,Customer Service Issue,2015-02-23 20:51:24-08:00,its all automated and no one cares to understand the problem im having,2015,2,23,0,70,13,5.384615384615385
US Airways,negative,1.0,Late Flight,2015-02-23 20:51:02-08:00,screwed me up big st flight hr late flight made it to nd flight csm daryl wouldnt let me on the plane because we were,2015,2,23,0,117,25,4.68
US Airways,negative,1.0,Lost Luggage,2015-02-23 20:49:18-08:00,houston hub aa t employee the bag is not here it made it to pa before me oops not your problem,2015,2,23,0,94,21,4.476190476190476
US Airways,negative,1.0,Customer Service Issue,2015-02-23 20:46:57-08:00,charged my card times for one airline ticket now card is on security hold,2015,2,23,0,73,14,5.214285714285714
US Airways,negative,0.6898,Customer Service Issue,2015-02-23 20:46:55-08:00,not yet but we will see shortly,2015,2,23,0,31,7,4.428571428571429
US Airways,negative,1.0,Can't Tell,2015-02-23 20:43:26-08:00,ive flown us airways at least five times every single time has been like this actions speak louder than words,2015,2,23,0,109,20,5.45
US Airways,negative,0.6281,Late Flight,2015-02-23 20:42:05-08:00,flight from bhm delayed hrs connect flgt left us in clt at a motel,2015,2,23,0,66,14,4.714285714285714
US Airways,negative,1.0,Can't Tell,2015-02-23 20:36:43-08:00,membership has no privileges anymore my son is in the army short window to see him no help,2015,2,23,0,90,18,5.0
US Airways,negative,1.0,Customer Service Issue,2015-02-23 20:35:21-08:00,honestly how is it quickly as possible ive been on hold sine pm everyone that answers has to send me to someone else,2015,2,23,0,116,23,5.043478260869565
US Airways,negative,0.6564,Customer Service Issue,2015-02-23 20:30:51-08:00,done it process initiated saturday morning cant get info with website issues amp inadequate phone coverage how get update,2015,2,23,0,121,19,6.368421052631579
US Airways,negative,0.6551,Lost Luggage,2015-02-23 20:30:46-08:00,yay for glitchy tracking system my bags made it to my destination and not laguardia like the app said,2015,2,23,0,101,19,5.315789473684211
US Airways,negative,1.0,Flight Booking Problems,2015-02-23 20:30:28-08:00,really not one of them can book dividend miles travel literally on hold now since pm its pm,2015,2,23,0,91,18,5.055555555555555
US Airways,negative,1.0,Can't Tell,2015-02-23 20:29:45-08:00,yeah i know that but that doesnt get me my money back does it everytime i fly with you something bad happens,2015,2,23,0,108,22,4.909090909090909
US Airways,positive,0.6806,Unknown,2015-02-23 20:29:33-08:00,by the grace of god i made it we dont have those powers in here we hope you can make that flight,2015,2,23,2,96,22,4.363636363636363
US Airways,negative,0.6915,Can't Tell,2015-02-23 20:29:19-08:00,everyone is sorry dont have what i need for meeting tomorrow charac isnt nearly enough to highlight your shortcomings,2015,2,23,0,117,19,6.157894736842105
US Airways,negative,1.0,Can't Tell,2015-02-23 20:24:41-08:00,is the worst i have to pay just to not take my first flight in a round trip otherwise theyll cancelled flight my whole flight,2015,2,23,0,125,25,5.0
US Airways,negative,1.0,Customer Service Issue,2015-02-23 20:21:04-08:00,if it was so important why did i wait on hold and then get hung up on by your computer,2015,2,23,0,86,20,4.3
US Airways,neutral,0.6667,Unknown,2015-02-23 20:20:52-08:00,thank u i wiil write after call travel agency,2015,2,23,1,45,9,5.0
US Airways,negative,1.0,Can't Tell,2015-02-23 20:19:14-08:00,terrible service,2015,2,23,0,16,2,8.0
US Airways,negative,1.0,Customer Service Issue,2015-02-23 20:16:05-08:00,disgusted with your poor customer service u wrongfully remove gt miles from my dividend miles and no live person,2015,2,23,0,112,19,5.894736842105263
US Airways,negative,1.0,Customer Service Issue,2015-02-23 20:13:46-08:00,please hold flight us in phoenix im a weary traveler stuck on another flight because the tarmac is having issues,2015,2,23,0,112,20,5.6
US Airways,negative,1.0,Customer Service Issue,2015-02-23 20:11:30-08:00,no live person to speak with all day at dividend miles after they wrongfully took over miles out of my account,2015,2,23,0,110,21,5.238095238095238
US Airways,negative,1.0,Lost Luggage,2015-02-23 20:11:22-08:00,my frustrations are the result of multiple experiences late flightly currently lost luggage i want to talk to a real person,2015,2,23,0,123,21,5.857142857142857
US Airways,negative,1.0,Customer Service Issue,2015-02-23 20:06:25-08:00,cust svc means nothing so disappointed trying since a to speak to a human i get bad weather not bad service,2015,2,23,0,107,21,5.095238095238095
US Airways,negative,1.0,Can't Tell,2015-02-23 20:02:55-08:00,yes but i had to pay more for another flight to get me out tomorrow since there werent anymore for tonightnot fun,2015,2,23,0,113,22,5.136363636363637
US Airways,negative,0.6669,Flight Booking Problems,2015-02-23 20:01:49-08:00,well thats a problem considering i need to book a flight tonight for this weekend is there anything you can do,2015,2,23,0,110,21,5.238095238095238
US Airways,neutral,0.6353,Unknown,2015-02-23 20:01:15-08:00,but i bougth mc caren to jfk with same agency and delta airways delta refund money but usairways doesnt accept to refund,2015,2,23,1,120,22,5.454545454545454
US Airways,negative,1.0,Flight Booking Problems,2015-02-23 19:59:21-08:00,it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways,2015,2,23,0,124,27,4.592592592592593
US Airways,negative,0.6774,Bad Flight,2015-02-23 19:55:02-08:00,us cltgtsfo in first no desert no snack basket incoming was on time whats up,2015,2,23,0,76,15,5.066666666666666
US Airways,negative,1.0,Customer Service Issue,2015-02-23 19:49:05-08:00,was transf held min more b agent answered and helped by time i got to person fare id seen was gone had to get supv,2015,2,23,0,114,25,4.56
US Airways,negative,1.0,Can't Tell,2015-02-23 19:33:47-08:00,you are the actual worst you have zero respect for your passengers im officially done flying with you,2015,2,23,0,101,18,5.611111111111111
US Airways,negative,1.0,Customer Service Issue,2015-02-23 19:32:28-08:00,has the worst customer service line ive called them times today and not once was i able to talk to a real human being,2015,2,23,0,117,24,4.875
US Airways,negative,1.0,Flight Booking Problems,2015-02-23 19:25:05-08:00,that wasnt the issue someone finally helped on the phone now theres a website error that wont let me process my request smh,2015,2,23,0,123,23,5.3478260869565215
US Airways,negative,1.0,Customer Service Issue,2015-02-23 19:21:56-08:00,you say to call travel agency and they say we cant refund because usairways didnt accept this,2015,2,23,0,93,17,5.470588235294118
US Airways,negative,1.0,Can't Tell,2015-02-23 19:21:18-08:00,i fing hate you,2015,2,23,0,15,4,3.75
US Airways,negative,1.0,Can't Tell,2015-02-23 19:20:49-08:00,travel agency said that if usairways accept we will refund money i dont understand why dont u refund,2015,2,23,0,100,18,5.555555555555555
US Airways,negative,0.6598,Can't Tell,2015-02-23 19:18:55-08:00,yes amp have already spent k on the card amp paid the annual fee but the k miles have not shown up want to fly aus gt atl,2015,2,23,0,121,28,4.321428571428571
US Airways,negative,0.6769,Flight Booking Problems,2015-02-23 19:18:54-08:00,no i use to skyscanner and travel agency and i called u you said you should call travel agency but,2015,2,23,0,98,20,4.9
US Airways,negative,1.0,longlines,2015-02-23 19:11:03-08:00,finally spoke with someone i have to email the refund dept i love you guys but hours in line to be told no dice sucks,2015,2,23,0,117,25,4.68
US Airways,neutral,0.6696,Unknown,2015-02-23 19:10:08-08:00,yes with delta,2015,2,23,1,14,3,4.666666666666667
US Airways,negative,1.0,Flight Booking Problems,2015-02-23 19:07:58-08:00,well i thought they had hours ago but just found out that no i do not have a seat,2015,2,23,0,81,19,4.2631578947368425
US Airways,negative,1.0,Bad Flight,2015-02-23 19:05:51-08:00,was on flight bosclt on awful experience exit row seat was so narrow that i could not move my legs unacceptable,2015,2,23,0,111,21,5.285714285714286
US Airways,negative,1.0,Customer Service Issue,2015-02-23 19:05:21-08:00,yes but we were answered and put back on hold while they were to check on our request mins late flightr nothing,2015,2,23,0,111,22,5.045454545454546
US Airways,negative,1.0,Customer Service Issue,2015-02-23 19:04:03-08:00,not good on hold for over an hour,2015,2,23,0,33,8,4.125
US Airways,neutral,1.0,Unknown,2015-02-23 18:55:57-08:00,expedia reserved a ticket for me and more for a usaw flight but only issued they are not responsivethoughts,2015,2,23,1,107,19,5.631578947368421
US Airways,positive,0.6727,Unknown,2015-02-23 18:55:02-08:00,no worries your flight attendant took care of it,2015,2,23,2,48,9,5.333333333333333
US Airways,neutral,0.3872,Unknown,2015-02-23 18:55:00-08:00,thanks for getting back to me i called that number earlier but no option to leave vm and just rings with busy tone,2015,2,23,1,114,23,4.956521739130435
US Airways,negative,1.0,Customer Service Issue,2015-02-23 18:46:32-08:00,ive been on hold for over an hour not doing so well in the customer service department,2015,2,23,0,86,17,5.0588235294117645
US Airways,negative,1.0,Customer Service Issue,2015-02-23 18:44:00-08:00,minutes on hold for a reservation,2015,2,23,0,33,6,5.5
US Airways,negative,0.6756,Customer Service Issue,2015-02-23 18:41:35-08:00,there are breastfeeding mommas watching this story all over the country better work on a faster response,2015,2,23,0,104,17,6.117647058823529
US Airways,negative,1.0,Flight Booking Problems,2015-02-23 18:33:31-08:00,urgently need to speak with a cs rep my k miles havent shown amp ive fulfilled all reqs flight booking problems flights today,2015,2,23,0,125,23,5.434782608695652
US Airways,negative,1.0,Flight Booking Problems,2015-02-23 18:31:14-08:00,ive been on hold for over an hour only bc my cc miles arent showing up what a mediocre combo of cc amp airline,2015,2,23,0,110,24,4.583333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-23 18:30:53-08:00,i am a premium unacceptable you to my call twice after putting me on hold,2015,2,23,0,73,15,4.866666666666666
US Airways,negative,1.0,Can't Tell,2015-02-23 18:29:06-08:00,i bougth ticket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back,2015,2,23,0,125,24,5.208333333333333
US Airways,negative,1.0,Late Flight,2015-02-23 18:29:05-08:00,now this is beyond ridiculous some steering problem delays us again its no wonder you had to sell,2015,2,23,0,97,18,5.388888888888889
US Airways,negative,1.0,Customer Service Issue,2015-02-23 18:21:45-08:00,hi im trying to speak with someone to book travel for a minor the phone keeps disconnecting please advise website wont allow,2015,2,23,0,124,22,5.636363636363637
US Airways,negative,1.0,Flight Booking Problems,2015-02-23 18:21:28-08:00,did a pre schooler develop your app the thing crashes every single time,2015,2,23,0,71,13,5.461538461538462
US Airways,negative,1.0,Lost Luggage,2015-02-23 18:14:19-08:00,and bad weather should not be an excuse for not following established luggage procedures,2015,2,23,0,88,14,6.285714285714286
US Airways,negative,0.635,Late Flight,2015-02-23 18:12:41-08:00,on hold for going on minutes after spending hours delayed in denver cause of a broken plane thanks guys,2015,2,23,0,103,19,5.421052631578948
US Airways,negative,1.0,Late Flight,2015-02-23 18:10:43-08:00,looks like a long trip from cancun to philly hours late flight seriously,2015,2,23,0,72,13,5.538461538461538
US Airways,negative,1.0,Customer Service Issue,2015-02-23 18:09:28-08:00,yet another delaymissed connectionand your customer service has an attitude with me wow,2015,2,23,0,87,13,6.6923076923076925
US Airways,negative,1.0,Flight Booking Problems,2015-02-23 17:50:51-08:00,of unusable funds will not book with you again,2015,2,23,0,46,9,5.111111111111111
US Airways,positive,0.3709,Unknown,2015-02-23 17:47:54-08:00,can you bring guinea pigs in small pet carrier onboard your flights,2015,2,23,2,67,12,5.583333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-23 17:33:24-08:00,good luck trying to reach a human twice sat on hold for over mins,2015,2,23,0,65,14,4.642857142857143
US Airways,negative,1.0,Late Flight,2015-02-23 17:32:44-08:00,every single time i fly you guys i am delayed at least minutes every time on flight out of to nola,2015,2,23,0,98,21,4.666666666666667
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-23 17:21:38-08:00,is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom i was shocked listening,2015,2,23,0,127,24,5.291666666666667
US Airways,positive,1.0,Unknown,2015-02-23 17:20:58-08:00,good work by flight crew s recognition even in coach too many late flightly whats up with this,2015,2,23,2,94,18,5.222222222222222
US Airways,negative,1.0,Cancelled Flight,2015-02-23 17:19:18-08:00,changed our flight times in trip bumped to now amp having great experience never flying us air again never,2015,2,23,0,106,19,5.578947368421052
US Airways,negative,1.0,Late Flight,2015-02-23 17:18:57-08:00,i cant wait to never fly with you again always delayed always lose my bag rudest people on the planet southwest is the best,2015,2,23,0,123,24,5.125
US Airways,neutral,1.0,Unknown,2015-02-23 16:56:24-08:00,i sent email to customerrelationscom will this work,2015,2,23,1,51,8,6.375
US Airways,negative,1.0,Bad Flight,2015-02-23 16:55:28-08:00,sat on the ramp for min and missed my connection no one seems to concerned at usairways,2015,2,23,0,87,17,5.117647058823529
